,n,r,p
155,3.0,0.9952187243520716,0.06227879541049043
156,3.0,0.11990428146758039,0.9234824619418935
157,3.0,0.5128891575825183,0.6571503619084549
158,3.0,-0.19858270337791045,0.8727323154104426
159,3.0,-0.18461592516873437,0.8817917685764073
160,3.0,1.0,0.0
161,3.0,0.4327619429613083,0.7150781321418185
162,3.0,0.8776031072372519,0.31828260335037695
163,3.0,0.2407320726196367,0.845224978921128
164,3.0,0.5938047729378745,0.5952502900508004
165,3.0,0.9999999999999998,1.3415758552508148e-08
166,3.0,0.5870244093753243,0.6005985070191457
167,3.0,0.19414307248643525,0.8756147930354938
168,3.0,0.24364917169121003,0.843310910820957
169,3.0,-0.6615016064698093,0.5398389485994247
170,3.0,0.05471324015181783,0.965151067801694
171,3.0,0.2207862700480066,0.858275348853393
172,3.0,0.7067098924669207,0.5003572251841997
173,3.0,-0.6844081205935079,0.520121367216894
174,3.0,-0.7773415144865268,0.43313547414456266
175,3.0,0.8759027732016205,0.3205333417281325
176,3.0,1.0,0.0
177,3.0,-0.9561189962488211,0.1892929488179466
178,3.0,-0.4473859885195646,0.7047100558912237
179,3.0,0.5489148065911529,0.6300822668983184
180,3.0,1.0,0.0
181,3.0,0.3487590017688578,0.7732063456024354
182,3.0,1.0,0.0
183,3.0,0.8979554022775359,0.2901044221088908
184,3.0,0.9444072753508435,0.2132734991668726
185,3.0,0.8719580192208835,0.32570025149678516
186,3.0,0.39504689301203033,0.7414566812196693
187,3.0,0.3954198273047911,0.741198220167052
188,3.0,0.8979554022775358,0.2901044221088908
189,3.0,0.6054845990963118,0.5859586519260335
190,3.0,0.8457960125721469,0.3582519711310452
191,3.0,0.5395563715274073,0.6371839528915462
192,3.0,-0.6823166987649775,0.5219450623953903
193,3.0,0.9999999999999999,0.0
194,3.0,0.9142054186637962,0.26563181325378826
195,3.0,-0.6804227106591656,0.5235924001975009
196,3.0,0.8433260788870396,0.3611885537599915
197,3.0,-0.20596949499549846,0.8679304639338029
198,3.0,0.9370585522138938,0.22707439362897225
199,3.0,0.7527389073740693,0.4574645469792347
200,3.0,0.8671038006649057,0.3319577004316594
201,3.0,0.6131978332823902,0.57976568838868
202,3.0,0.712442455535989,0.49517789669021045
203,3.0,0.19459578145855777,0.8753209861830769
204,3.0,0.767886505687889,0.44261692872043035
205,3.0,-0.06537443771082241,0.9583516380965262
206,3.0,0.7593342586352477,0.4510495255361752
207,3.0,1.0,0.0
208,3.0,0.7014273311578076,0.5050929839231921
209,3.0,0.7509551686280179,0.45918682871017835
210,3.0,0.44070228779426457,0.7094589061581034
211,3.0,0.5214005719100372,0.6508194881784074
212,3.0,-0.8916402687960523,0.29911009444141434
213,3.0,0.4305704801847903,0.716624781178935
214,3.0,-0.9999999999999999,0.0
215,3.0,0.9319549455454677,0.2362040538238699
216,3.0,0.7867187940793158,0.4235563741754639
217,3.0,-0.9972269379443869,0.04742150429866859
218,3.0,0.8159380868339237,0.3924419593311753
219,3.0,0.671700188464926,0.5311286426268894
220,3.0,0.44794760904272957,0.704310214064272
221,3.0,0.9213672871762678,0.2541467152339238
222,3.0,0.19414307248643525,0.8756147930354938
