,n,r,p
216,3.0,0.11704035076758462,0.9253186289824318
217,3.0,0.2152410957456283,0.8618925306451596
218,3.0,0.9146317106372013,0.26496134321678155
219,3.0,0.8312567577921177,0.3752438369770334
220,3.0,-0.7312203604292594,0.4779022337096071
221,3.0,0.9615036423924548,0.17721811346166083
222,3.0,0.6633894901317273,0.5382345580285306
223,3.0,-0.14925874254543098,0.9046225326790794
224,3.0,0.9160547911849531,0.26271146384694216
225,3.0,0.9641526000655656,0.17097394144273778
226,3.0,-1.0,0.0
227,3.0,0.9097201265074858,0.27259218114116635
228,3.0,-0.726660684953583,0.48214252083592346
229,3.0,-0.08577876062061032,0.94532435409538
230,3.0,0.7523939119090874,0.45779807088144436
231,3.0,-1.0,0.0
232,3.0,-0.03707063493677405,0.9763946921902973
233,3.0,-0.5919097338193671,0.5967483761895072
234,3.0,-0.3542839552975904,0.7694492661861837
235,3.0,-0.552604711707457,0.6272678751414374
236,3.0,0.9643266814802258,0.17055578896358542
237,3.0,-0.9999999999999998,1.3415758552508148e-08
238,3.0,0.04206621459806738,0.973211911523188
239,3.0,0.9542430093018939,0.1933276262004459
240,3.0,0.45628018372674983,0.6983629578205929
241,3.0,-0.2861573952914711,0.8152439546057917
242,3.0,1.0,0.0
243,3.0,1.0,0.0
244,3.0,0.9486441906598819,0.2049114798664888
245,3.0,0.011397348460911477,0.9927440655209987
246,3.0,0.8044459732059617,0.40492462460445644
247,3.0,-0.6952374579500075,0.510598416003161
248,3.0,0.9922928383294252,0.07909001935354305
249,3.0,-0.7475194757104587,0.4624893148393397
250,3.0,-0.7784691975582934,0.43199300587108275
251,3.0,0.13585606217925705,0.9132430586794197
252,3.0,0.15494601561826782,0.9009592738844612
253,3.0,-0.11303018709953513,0.9278886415320117
254,3.0,0.9780961951707019,0.1334906442895774
255,3.0,0.9999999999999999,0.0
256,3.0,0.6029095025275951,0.5880159905919033
257,3.0,0.8616712932298488,0.3388360368122467
258,3.0,0.9795991395907944,0.12881323043359677
259,3.0,0.6676502774451049,0.5346003321918659
260,3.0,0.3829754138417994,0.7497987904851249
261,3.0,0.7163488809957776,0.4916238423242321
262,3.0,0.287440673198204,0.8143911695972071
263,3.0,0.944625007466398,0.21285149793753227
264,3.0,0.5062780646218428,0.6620418894792091
265,3.0,0.9193754028309727,0.25738955294954274
266,3.0,0.1915287381160159,0.8773109659733971
267,3.0,0.40883399985187185,0.7318710053561331
268,3.0,0.6408645545254265,0.5571520288702724
269,3.0,0.9598476206622009,0.18101507467036784
270,3.0,0.9525715814114145,0.1968548222865921
271,3.0,1.0,0.0
272,3.0,-0.9696979576850875,0.15712087254549104
273,3.0,1.0,0.0
274,3.0,0.6993340090964463,0.5069600461163601
275,3.0,0.0010917114101253456,0.9993049947925396
276,3.0,0.7687372926148727,0.44177073499316216
277,3.0,-0.4354065705810844,0.7132092509436376
278,3.0,0.6623458215434676,0.5391219465365404
279,3.0,0.999062399682555,0.02757007403784553
